Zugstrecke;Teilzugname;Ist-Abfahrt;Ist-Ankunft;Ist-Abfahrt gerundet;Ist-Ankunft gerundet;Ist-Abfahrt abgerundet;Ist-Ankunft aufgerundet;Haltezeiten;v;vReal;vMax;vMaxZugsicherung;vMaxStrecke;vMaxBrH;Zustand;DynStatus;Infrastrukturelement;Referenzelemente;Betriebsstelle;Betriebsstelle Langname;Relative Abfahrtzeit;Soll-Abfahrt;VMaxZug;Zuschlag;Regelzuschlag;SonderZuschlag;BauZuschlag;Laenge;Masse;Zugbeeinflussung;Steigend;Entfernt;Verschoben;Besonderheit;Bogen;Neigung;Tunnelquerschnitt;Fahrweg;a;Zugkraft;WFZ;WTFZ;WStrecke;Gesamtzuschlag;Verspätungszuschlag;Zuschlagabbau;Triebfahrzeuge;Wagenanzahl;Zugfamilienname;Streckennummer;Gleis;Wirkt;Einzelzugname;ATO;Ist-Ankunft ohne Tag;Ist-Abfahrt ohne Tag;Haltezeit;Mindesthaltezeit;No-Stopping Zone;ETCS-Kurve für Belegung;Zwischenweichenabschnitt;Ist-Abfahrt in Sekunden;Ist-Ankunft in Sekunden
0;NV schnell Ri 1_L1 FS;0/00:30:00;0/00:25:00;00:30;00:25;00:29;00:25;00:05:00/00:01:00; 0,00; 0,00;160,00;40,00;160,00;-;HVerk;-;K A 0.375 H 1 Pv s Halteplatz, Steigend, Personenzug, l=420.0m, Links, sEoA=0m, sSVL=0m, rs=-1km/h, Halteinfahrt; Ref(5)=<K A|0,380/+0|HS|N1|0>  Anfang(0)=<K A|0,375/+0|HP|H 1 Pv s|0>|1  Ende(205)=<K A|0,580/+0|ZSS||0> ;K A;Knoten A;0/00:00:00;00:30:00;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,251000;600000,0;  0,0;3198,5;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;0;H 1 Pv s;True;NV schnell Ri 1_L1 FS;False;00:25:00;00:30:00;5,00;1,00;False;-;Weiche W05 B - Weiche W07 B (0);1800;1500
0;NV schnell Ri 1_L1 FS;0/00:30:00;0/00:30:00;00:30;00:30;00:30;00:30;-; 0,00; 0,00;160,00;40,00;160,00;-;V;-;K A 0.375 H 1 Gv s Halteplatz, Steigend, Güterzug, l=740.0m, Ohne, sEoA=0m, sSVL=0m, rs=-1km/h, Halteinfahrt; Ref(5)=<K A|0,380/+0|HS|N1|0>  Anfang(5)=<K A|0,380/+0|HS|N1|0>  Ende(205)=<K A|0,580/+0|ZSS||0> ;K A;Knoten A;0/00:00:00;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,251000;600000,0;  0,0;3198,5;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;0;;True;NV schnell Ri 1_L1 FS;False;00:30:00;00:30:00;-;-;False;-;Weiche W05 B - Weiche W07 B (0);1800;1800
1;NV schnell Ri 1_L1 FS;0/00:30:01;0/00:30:01;00:30;00:30;00:30;00:30;-; 5,00; 4,85;160,00;40,00;160,00;-;V;-;ETCS-Stützstelle;;K A;Knoten A;0/00:00:01;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,251000;600000,0;  0,0;3474,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;;;False;NV schnell Ri 1_L1 FS;False;00:30:01;00:30:01;-;-;False;-;-;1801;1801
2;NV schnell Ri 1_L1 FS;0/00:30:02;0/00:30:02;00:30;00:30;00:30;00:30;-; 7,58; 7,36;160,00;40,00;160,00;-;V;-;ETCS-Stützstelle;;K A;Knoten A;0/00:00:02;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,250000;600000,0;  0,0;3637,7;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;;;False;NV schnell Ri 1_L1 FS;False;00:30:02;00:30:02;-;-;False;-;-;1802;1802
3;NV schnell Ri 1_L1 FS;0/00:30:02;0/00:30:02;00:30;00:30;00:30;00:30;-; 9,48; 9,20;160,00;40,00;160,00;-;V;-;ETCS-Stützstelle;;K A;Knoten A;0/00:00:02;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,250000;600000,0;  0,0;3767,6;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;;;False;NV schnell Ri 1_L1 FS;False;00:30:02;00:30:02;-;-;False;-;-;1802;1802
4;NV schnell Ri 1_L1 FS;0/00:30:02;0/00:30:02;00:30;00:30;00:30;00:30;-;11,06;10,74;160,00;40,00;160,00;-;V;-;ETCS-Stützstelle;;K A;Knoten A;0/00:00:02;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,250000;600000,0;  0,0;3881,7;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;;;False;NV schnell Ri 1_L1 FS;False;00:30:02;00:30:02;-;-;False;-;-;1802;1802
5;NV schnell Ri 1_L1 FS;0/00:30:03;0/00:30:03;00:30;00:30;00:30;00:30;-;12,44;12,08;160,00;40,00;160,00;-;V;-;K A 0.380 N1 Hauptsignal, Steigend, DFa=3s, rs=20km/h, appr.=0km/h; Ref(0)=<K A|0,375/+0|HP|H 1 Pv s|0>|1  Anfang(0)=<K A|0,375/+0|HP|H 1 Pv s|0>|1  Ende(205)=<K A|0,580/+0|ZSS||0> ;K A;Knoten A;0/00:00:03;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,250000;600000,0;  0,0;3985,9;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;0;;True;NV schnell Ri 1_L1 FS;False;00:30:03;00:30:03;-;-;False;-;Weiche W05 B - Weiche W07 B (0);1803;1803
5;NV schnell Ri 1_L1 FS;0/00:30:03;0/00:30:03;00:30;00:30;00:30;00:30;-;12,44;12,08;160,00;40,00;160,00;-;V;-;K A 0.380 VS -2 101 Vorsignal, Steigend, Fb=9s, Unbekannt; Ref(1060)=<K A|1,435/+0|HS|101|0>  Anfang(5)=<K A|0,380/+0|VS|VS -2 101|0> ;K A;Knoten A;0/00:00:03;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,250000;600000,0;  0,0;3985,9;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;0;;True;NV schnell Ri 1_L1 FS;False;00:30:03;00:30:03;-;-;False;-;Weiche W05 B - Weiche W07 B (0);1803;1803
10;NV schnell Ri 1_L1 FS;0/00:30:04;0/00:30:04;00:30;00:30;00:30;00:30;-;17,44;16,93;160,00;-;160,00;-;V;-;;;K A;Knoten A;0/00:00:04;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,249000;600000,0;  0,0;4398,4;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;;;False;NV schnell Ri 1_L1 FS;False;00:30:04;00:30:04;-;-;False;-;-;1804;1804
16;NV schnell Ri 1_L1 FS;0/00:30:05;0/00:30:05;00:30;00:30;00:30;00:30;-;22,44;21,79;160,00;-;160,00;-;V;-;;;K A;Knoten A;0/00:00:05;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,248000;600000,0;  0,0;4866,1;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;;;False;NV schnell Ri 1_L1 FS;False;00:30:05;00:30:05;-;-;False;-;-;1805;1805
24;NV schnell Ri 1_L1 FS;0/00:30:06;0/00:30:06;00:30;00:30;00:30;00:30;-;27,44;26,64;160,00;-;160,00;-;V;-;;;K A;Knoten A;0/00:00:06;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,247000;600000,0;  0,0;5388,9;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;;;False;NV schnell Ri 1_L1 FS;False;00:30:06;00:30:06;-;-;False;-;-;1806;1806
30;NV schnell Ri 1_L1 FS;0/00:30:07;0/00:30:07;00:30;00:30;00:30;00:30;-;30,77;29,87;160,00;-;160,00;-;V;-;ETCS-Stützstelle;;K A;Knoten A;0/00:00:07;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,246000;600000,0;  0,0;5767,7;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;;;False;NV schnell Ri 1_L1 FS;False;00:30:07;00:30:07;-;-;False;-;-;1807;1807
40;NV schnell Ri 1_L1 FS;0/00:30:08;0/00:30:08;00:30;00:30;00:30;00:30;-;35,77;34,73;160,00;-;160,00;-;V;-;;;K A;Knoten A;0/00:00:08;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,244000;600000,0;  0,0;6382,3;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;;;False;NV schnell Ri 1_L1 FS;False;00:30:08;00:30:08;-;-;False;-;-;1808;1808
52;NV schnell Ri 1_L1 FS;0/00:30:09;0/00:30:09;00:30;00:30;00:30;00:30;-;40,77;39,58;160,00;-;160,00;-;V;-;;;K A;Knoten A;0/00:00:09;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 1 - RG;1,243000;600000,0;  0,0;7052,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 1_L1 FS;;;False;NV schnell Ri 1_L1 FS;False;00:30:09;00:30:09;-;-;False;-;-;1809;1809
