Zugstrecke;Teilzugname;Ist-Abfahrt;Ist-Ankunft;Ist-Abfahrt gerundet;Ist-Ankunft gerundet;Ist-Abfahrt abgerundet;Ist-Ankunft aufgerundet;Haltezeiten;v;vReal;vMax;vMaxZugsicherung;vMaxStrecke;vMaxBrH;Zustand;DynStatus;Infrastrukturelement;Referenzelemente;Betriebsstelle;Betriebsstelle Langname;Relative Abfahrtzeit;Soll-Abfahrt;VMaxZug;Zuschlag;Regelzuschlag;SonderZuschlag;BauZuschlag;Laenge;Masse;Zugbeeinflussung;Steigend;Entfernt;Verschoben;Besonderheit;Bogen;Neigung;Tunnelquerschnitt;Fahrweg;a;Zugkraft;WFZ;WTFZ;WStrecke;Gesamtzuschlag;Verspätungszuschlag;Zuschlagabbau;Triebfahrzeuge;Wagenanzahl;Zugfamilienname;Streckennummer;Gleis;Wirkt;Einzelzugname;ATO;Ist-Ankunft ohne Tag;Ist-Abfahrt ohne Tag;Haltezeit;Mindesthaltezeit;No-Stopping Zone;ETCS-Kurve für Belegung;Zwischenweichenabschnitt;Ist-Abfahrt in Sekunden;Ist-Ankunft in Sekunden
85455;NV schnell Ri 2_L2;0/01:15:59;0/01:15:59;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:47;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:15:59;01:15:59;-;-;False;-;-;4559;4559
85465;NV schnell Ri 2_L2;0/01:15:59;0/01:15:59;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;S II 14.370 SZSS -1 206 Zugschlussstelle, Fallend, Signal, Fa=3.00s, SvL; Ref(85255)=<S II|14,370/+0|ZSS|SZSS -1 206|1>  Ende(85465)=<S II|14,370/+0|ZSS|SZSS -1 206|1> ;S II;Strecke II;0/00:39:47;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;210;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;0;;True;NV schnell Ri 2_L2;False;01:15:59;01:15:59;-;-;False;-;Betriebsstellengrenze 0-7 - Betriebsstellengrenze 0-2 (0);4559;4559
85490;NV schnell Ri 2_L2;0/01:15:59;0/01:15:59;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:48;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;210;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:15:59;01:15:59;-;-;False;-;-;4559;4559
85515;NV schnell Ri 2_L2;0/01:16:00;0/01:16:00;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:48;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;210;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:00;01:16:00;-;-;False;-;-;4560;4560
85540;NV schnell Ri 2_L2;0/01:16:01;0/01:16:01;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:49;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;210;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:01;01:16:01;-;-;False;-;-;4561;4561
85565;NV schnell Ri 2_L2;0/01:16:01;0/01:16:01;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:49;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;210;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:01;01:16:01;-;-;False;-;-;4561;4561
85590;NV schnell Ri 2_L2;0/01:16:02;0/01:16:02;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:50;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;210;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:02;01:16:02;-;-;False;-;-;4562;4562
85615;NV schnell Ri 2_L2;0/01:16:02;0/01:16:02;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:51;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;210;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:02;01:16:02;-;-;False;-;-;4562;4562
85640;NV schnell Ri 2_L2;0/01:16:03;0/01:16:03;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:51;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;210;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:03;01:16:03;-;-;False;-;-;4563;4563
85663;NV schnell Ri 2_L2;0/01:16:03;0/01:16:03;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;S II 13.962  Punktbeeinflussung, Fallend, ETCS L1 FS, kennung=1; Ref(85663)=<S II|13,962/+0|PU||1> ;S II;Strecke II;0/00:39:52;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;0;;False;NV schnell Ri 2_L2;False;01:16:03;01:16:03;-;-;False;-;Betriebsstellengrenze 0-7 - Betriebsstellengrenze 0-2 (0);4563;4563
85688;NV schnell Ri 2_L2;0/01:16:04;0/01:16:04;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:52;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:04;01:16:04;-;-;False;-;-;4564;4564
85713;NV schnell Ri 2_L2;0/01:16:05;0/01:16:05;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:53;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:05;01:16:05;-;-;False;-;-;4565;4565
85738;NV schnell Ri 2_L2;0/01:16:05;0/01:16:05;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:53;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:05;01:16:05;-;-;False;-;-;4565;4565
85763;NV schnell Ri 2_L2;0/01:16:06;0/01:16:06;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:54;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:06;01:16:06;-;-;False;-;-;4566;4566
85788;NV schnell Ri 2_L2;0/01:16:06;0/01:16:06;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:54;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:06;01:16:06;-;-;False;-;-;4566;4566
85789;NV schnell Ri 2_L2;0/01:16:06;0/01:16:06;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;BEP zu S II 12.262 202 Hauptsignal, Fallend, DFa=3s, rs=20km/h, appr.=0km/h; Ref(87363)=<S II|12,262/+0|HS|202|1>  Anfang(85789)=BEP zu <S II|12,262/+0|HS|202|1> ;S II;Strecke II;0/00:39:54;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:06;01:16:06;-;-;False;Indication;-;4566;4566
85813;NV schnell Ri 2_L2;0/01:16:07;0/01:16:07;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:55;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:07;01:16:07;-;-;False;-;-;4567;4567
85838;NV schnell Ri 2_L2;0/01:16:07;0/01:16:07;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:56;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:07;01:16:07;-;-;False;-;-;4567;4567
