Zugstrecke;Teilzugname;Ist-Abfahrt;Ist-Ankunft;Ist-Abfahrt gerundet;Ist-Ankunft gerundet;Ist-Abfahrt abgerundet;Ist-Ankunft aufgerundet;Haltezeiten;v;vReal;vMax;vMaxZugsicherung;vMaxStrecke;vMaxBrH;Zustand;DynStatus;Infrastrukturelement;Referenzelemente;Betriebsstelle;Betriebsstelle Langname;Relative Abfahrtzeit;Soll-Abfahrt;VMaxZug;Zuschlag;Regelzuschlag;SonderZuschlag;BauZuschlag;Laenge;Masse;Zugbeeinflussung;Steigend;Entfernt;Verschoben;Besonderheit;Bogen;Neigung;Tunnelquerschnitt;Fahrweg;a;Zugkraft;WFZ;WTFZ;WStrecke;Gesamtzuschlag;Verspätungszuschlag;Zuschlagabbau;Triebfahrzeuge;Wagenanzahl;Zugfamilienname;Streckennummer;Gleis;Wirkt;Einzelzugname;ATO;Ist-Ankunft ohne Tag;Ist-Abfahrt ohne Tag;Haltezeit;Mindesthaltezeit;No-Stopping Zone;ETCS-Kurve für Belegung;Zwischenweichenabschnitt;Ist-Abfahrt in Sekunden;Ist-Ankunft in Sekunden
0;NV schnell Ri 2_L1 FS;0/00:30:00;0/00:25:00;00:30;00:25;00:29;00:25;00:05:00/00:01:00; 0,00; 0,00;160,00;40,00;160,00;-;HVerk;-;K B 99.625 H 4 Pv f Halteplatz, Fallend, Personenzug, l=420.0m, Links, sEoA=0m, sSVL=0m, rs=-1km/h, Halteinfahrt; Ref(135)=<K B|99,490/+0|HS|P4|1>  Anfang(0)=<K B|99,625/+0|HP|H 4 Pv f|1>|1  Ende(205)=<K B|99,420/+0|ZSS||1> ;K B;Knoten B;0/00:00:00;00:30:00;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,251000;600000,0;  0,0;3198,5;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L1 FS;0;H 4 Pv f;True;NV schnell Ri 2_L1 FS;False;00:25:00;00:30:00;5,00;1,00;False;-;Weiche W06 S - Weiche W08 B (0);1800;1500
0;NV schnell Ri 2_L1 FS;0/00:30:00;0/00:30:00;00:30;00:30;00:30;00:30;-; 0,00; 0,00;160,00;40,00;160,00;-;V;-;K B 99.625 H 4 Gv f Halteplatz, Fallend, Güterzug, l=740.0m, Ohne, sEoA=0m, sSVL=0m, rs=-1km/h, Halteinfahrt; Ref(135)=<K B|99,490/+0|HS|P4|1>  Anfang(135)=<K B|99,490/+0|HS|P4|1>  Ende(205)=<K B|99,420/+0|ZSS||1> ;K B;Knoten B;0/00:00:00;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,251000;600000,0;  0,0;3198,5;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L1 FS;0;;True;NV schnell Ri 2_L1 FS;False;00:30:00;00:30:00;-;-;False;-;Weiche W06 S - Weiche W08 B (0);1800;1800
1;NV schnell Ri 2_L1 FS;0/00:30:01;0/00:30:01;00:30;00:30;00:30;00:30;-; 5,00; 4,85;160,00;40,00;160,00;-;V;-;;;K B;Knoten B;0/00:00:01;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,251000;600000,0;  0,0;3474,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L1 FS;;;False;NV schnell Ri 2_L1 FS;False;00:30:01;00:30:01;-;-;False;-;-;1801;1801
3;NV schnell Ri 2_L1 FS;0/00:30:02;0/00:30:02;00:30;00:30;00:30;00:30;-;10,00; 9,71;160,00;40,00;160,00;-;V;-;;;K B;Knoten B;0/00:00:02;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,250000;600000,0;  0,0;3804,5;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L1 FS;;;False;NV schnell Ri 2_L1 FS;False;00:30:02;00:30:02;-;-;False;-;-;1802;1802
7;NV schnell Ri 2_L1 FS;0/00:30:03;0/00:30:03;00:30;00:30;00:30;00:30;-;15,00;14,56;160,00;40,00;160,00;-;V;-;;;K B;Knoten B;0/00:00:03;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,249000;600000,0;  0,0;4190,2;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L1 FS;;;False;NV schnell Ri 2_L1 FS;False;00:30:03;00:30:03;-;-;False;-;-;1803;1803
12;NV schnell Ri 2_L1 FS;0/00:30:04;0/00:30:04;00:30;00:30;00:30;00:30;-;20,00;19,42;160,00;40,00;160,00;-;V;-;;;K B;Knoten B;0/00:00:04;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,248000;600000,0;  0,0;4631,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L1 FS;;;False;NV schnell Ri 2_L1 FS;False;00:30:04;00:30:04;-;-;False;-;-;1804;1804
19;NV schnell Ri 2_L1 FS;0/00:30:05;0/00:30:05;00:30;00:30;00:30;00:30;-;25,00;24,27;160,00;40,00;160,00;-;V;-;;;K B;Knoten B;0/00:00:05;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,247000;600000,0;  0,0;5126,9;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L1 FS;;;False;NV schnell Ri 2_L1 FS;False;00:30:05;00:30:05;-;-;False;-;-;1805;1805
25;NV schnell Ri 2_L1 FS;0/00:30:06;0/00:30:06;00:30;00:30;00:30;00:30;-;28,62;27,79;160,00;40,00;160,00;-;V;-;ETCS-Stützstelle;;K B;Knoten B;0/00:00:06;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,246000;600000,0;  0,0;5520,3;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L1 FS;;;False;NV schnell Ri 2_L1 FS;False;00:30:06;00:30:06;-;-;False;-;-;1806;1806
35;NV schnell Ri 2_L1 FS;0/00:30:07;0/00:30:07;00:30;00:30;00:30;00:30;-;33,62;32,64;160,00;40,00;160,00;-;V;-;;;K B;Knoten B;0/00:00:07;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,245000;600000,0;  0,0;6111,2;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L1 FS;;;False;NV schnell Ri 2_L1 FS;False;00:30:07;00:30:07;-;-;False;-;-;1807;1807
46;NV schnell Ri 2_L1 FS;0/00:30:09;0/00:30:09;00:30;00:30;00:30;00:30;-;38,62;37,50;160,00;40,00;160,00;-;V;-;;;K B;Knoten B;0/00:00:08;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,244000;600000,0;  0,0;6757,3;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L1 FS;;;False;NV schnell Ri 2_L1 FS;False;00:30:09;00:30:09;-;-;False;-;-;1809;1809
