Zugstrecke;Teilzugname;Ist-Abfahrt;Ist-Ankunft;Ist-Abfahrt gerundet;Ist-Ankunft gerundet;Ist-Abfahrt abgerundet;Ist-Ankunft aufgerundet;Haltezeiten;v;vReal;vMax;vMaxZugsicherung;vMaxStrecke;vMaxBrH;Zustand;DynStatus;Infrastrukturelement;Referenzelemente;Betriebsstelle;Betriebsstelle Langname;Relative Abfahrtzeit;Soll-Abfahrt;VMaxZug;Zuschlag;Regelzuschlag;SonderZuschlag;BauZuschlag;Laenge;Masse;Zugbeeinflussung;Steigend;Entfernt;Verschoben;Besonderheit;Bogen;Neigung;Tunnelquerschnitt;Fahrweg;a;Zugkraft;WFZ;WTFZ;WStrecke;Gesamtzuschlag;Verspätungszuschlag;Zuschlagabbau;Triebfahrzeuge;Wagenanzahl;Zugfamilienname;Streckennummer;Gleis;Wirkt;Einzelzugname;ATO;Ist-Ankunft ohne Tag;Ist-Abfahrt ohne Tag;Haltezeit;Mindesthaltezeit;No-Stopping Zone;ETCS-Kurve für Belegung;Zwischenweichenabschnitt;Ist-Abfahrt in Sekunden;Ist-Ankunft in Sekunden
0;FV Ri 2_L1 FS;0/00:26:09;0/00:26:09;00:26;00:26;00:26;00:26;-;160,00;152,38;160,00;-;320,00;-;K;-;K B 102.880 GE-W7 Gleisende; Ref(830)=<K B|102,050/+0|LZ|1130|1>ETCS  Anfang(830)=<K B|102,050/+0|LZ|1130|1>ETCS  Ende(880)=<K B|102,000/+0|ZSS||1> ;K B;Knoten B;0/00:00:00;-;160,00;1,0000;1,050;-;-;401,4;982,4;Konv;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 3 - RG;0,000000;359999,9;  0,0;43045,3;  0,0;1,050;1,00;1,00;"80 5407-3.16;";0;FV Ri 2_L1 FS;0;;True;FV Ri 2_L1 FS;False;00:26:09;00:26:09;-;-;False;-;Weiche W11 S - Gleisende GE-W7 (0);1569;1569
0;FV Ri 2_L1 FS;0/00:26:09;0/00:26:09;00:26;00:26;00:26;00:26;-;160,00;152,38;160,00;-;320,00;-;K;-;BEP zu K B 102.050 1130 ZB-Blockkennzeichen, Fallend, ETCS, Fb=9.00s, DFa=3s, rs=20km/h; Ref(830)=<K B|102,050/+0|LZ|1130|1>ETCS ;K B;Knoten B;0/00:00:00;-;160,00;1,0000;1,050;-;-;401,4;982,4;Konv;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 3 - RG;0,000000;359999,9;  0,0;43045,3;  0,0;1,050;1,00;1,00;"80 5407-3.16;";0;FV Ri 2_L1 FS;;;False;FV Ri 2_L1 FS;False;00:26:09;00:26:09;-;-;False;Indication;-;1569;1569
0;FV Ri 2_L1 FS;0/00:26:09;0/00:26:09;00:26;00:26;00:26;00:26;-;160,00;152,38;160,00;-;320,00;-;K;-;BEP zu K B 101.550 1132 ZB-Blockkennzeichen, Fallend, ETCS, Fb=9.00s, DFa=3s, rs=20km/h; Ref(1330)=<K B|101,550/+0|LZ|1132|1>ETCS ;K B;Knoten B;0/00:00:00;-;160,00;1,0000;1,050;-;-;401,4;982,4;Konv;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 3 - RG;0,000000;359999,9;  0,0;43045,3;  0,0;1,050;1,00;1,00;"80 5407-3.16;";0;FV Ri 2_L1 FS;;;False;FV Ri 2_L1 FS;False;00:26:09;00:26:09;-;-;False;Indication;-;1569;1569
235;FV Ri 2_L1 FS;0/00:26:15;0/00:26:15;00:26;00:26;00:26;00:26;-;160,00;152,38;160,00;-;320,00;-;K;-;BEP zu K B 101.050 F Hauptsignal, Fallend, DFa=3s, rs=20km/h, appr.=0km/h; Ref(1830)=<K B|101,050/+0|HS|F|1> ;K B;Knoten B;0/00:00:05;-;160,00;1,0000;1,050;-;-;401,4;982,4;Konv;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 3 - RG;0,000000;359999,9;  0,0;43045,3;  0,0;1,050;1,00;1,00;"80 5407-3.16;";0;FV Ri 2_L1 FS;;;False;FV Ri 2_L1 FS;False;00:26:15;00:26:15;-;-;False;Indication;-;1575;1575
570;FV Ri 2_L1 FS;0/00:26:23;0/00:26:23;00:26;00:26;00:26;00:26;-;160,00;152,38;160,00;-;320,00;-;K;-;K B 102.310  Punktbeeinflussung, Fallend, ETCS L1 FS, kennung=1; Ref(830)=<K B|102,050/+0|LZ|1130|1>ETCS ;K B;Knoten B;0/00:00:12;-;160,00;1,0000;1,050;-;-;401,4;982,4;Konv;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 3 - RG;0,000000;359999,9;  0,0;43045,3;  0,0;1,050;1,00;1,00;"80 5407-3.16;";0;FV Ri 2_L1 FS;0;;False;FV Ri 2_L1 FS;False;00:26:23;00:26:23;-;-;False;-;Weiche W11 S - Gleisende GE-W7 (0);1583;1583
680;FV Ri 2_L1 FS;0/00:26:25;0/00:26:25;00:26;00:26;00:26;00:26;-;160,00;152,38;320,00;-;320,00;-;K;-;K B 102.200  ZB-Anfang, Fallend, ETCS1( DB Netz AG SRS 3.6.0  <ETCS 1 (FS) | ETCS 2>)/ETCS2( DB Netz AG SRS 3.6.0  <ETCS 1 (FS) | ETCS 2>);;K B;Knoten B;0/00:00:15;-;320,00;1,0000;1,050;-;-;401,4;982,4;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 3 - RG;0,000000;359999,9;  0,0;43045,3;  0,0;1,050;1,00;1,00;"80 5407-3.16;";0;FV Ri 2_L1 FS;0;;True;FV Ri 2_L1 FS;False;00:26:25;00:26:25;-;-;False;-;Weiche W11 S - Gleisende GE-W7 (0);1585;1585
680;FV Ri 2_L1 FS;0/00:26:25;0/00:26:25;00:26;00:26;00:26;00:26;-;160,00;152,38;160,00;-;160,00;-;K;-;K B 102.200 160 Geschwindigkeit Zulässig, Fallend, v=160km/h, Wirkung ab hier, Alle;;K B;Knoten B;0/00:00:15;-;320,00;1,0000;1,050;-;-;401,4;982,4;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 3 - RG;0,000000;359999,9;  0,0;43045,3;  0,0;1,050;1,00;1,00;"80 5407-3.16;";0;FV Ri 2_L1 FS;0;;True;FV Ri 2_L1 FS;False;00:26:25;00:26:25;-;-;False;-;Weiche W11 S - Gleisende GE-W7 (0);1585;1585
705;FV Ri 2_L1 FS;0/00:26:26;0/00:26:26;00:26;00:26;00:26;00:26;-;160,00;152,38;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;K B;Knoten B;0/00:00:15;-;320,00;1,0000;1,050;-;-;401,4;982,4;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 3 - RG;0,000000;359999,9;  0,0;43045,3;  0,0;1,050;1,00;1,00;"80 5407-3.16;";0;FV Ri 2_L1 FS;;;False;FV Ri 2_L1 FS;False;00:26:26;00:26:26;-;-;False;-;-;1586;1586
730;FV Ri 2_L1 FS;0/00:26:27;0/00:26:27;00:26;00:26;00:26;00:26;-;160,00;152,38;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;K B;Knoten B;0/00:00:16;-;320,00;1,0000;1,050;-;-;401,4;982,4;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 3 - RG;0,000000;359999,9;  0,0;43045,3;  0,0;1,050;1,00;1,00;"80 5407-3.16;";0;FV Ri 2_L1 FS;;;False;FV Ri 2_L1 FS;False;00:26:27;00:26:27;-;-;False;-;-;1587;1587
755;FV Ri 2_L1 FS;0/00:26:27;0/00:26:27;00:26;00:26;00:26;00:26;-;160,00;152,38;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;K B;Knoten B;0/00:00:16;-;320,00;1,0000;1,050;-;-;401,4;982,4;ETCS L1;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 3 - RG;0,000000;359999,9;  0,0;43045,3;  0,0;1,050;1,00;1,00;"80 5407-3.16;";0;FV Ri 2_L1 FS;;;False;FV Ri 2_L1 FS;False;00:26:27;00:26:27;-;-;False;-;-;1587;1587
