Zugstrecke;Teilzugname;Ist-Abfahrt;Ist-Ankunft;Ist-Abfahrt gerundet;Ist-Ankunft gerundet;Ist-Abfahrt abgerundet;Ist-Ankunft aufgerundet;Haltezeiten;v;vReal;vMax;vMaxZugsicherung;vMaxStrecke;vMaxBrH;Zustand;DynStatus;Infrastrukturelement;Referenzelemente;Betriebsstelle;Betriebsstelle Langname;Relative Abfahrtzeit;Soll-Abfahrt;VMaxZug;Zuschlag;Regelzuschlag;SonderZuschlag;BauZuschlag;Laenge;Masse;Zugbeeinflussung;Steigend;Entfernt;Verschoben;Besonderheit;Bogen;Neigung;Tunnelquerschnitt;Fahrweg;a;Zugkraft;WFZ;WTFZ;WStrecke;Gesamtzuschlag;Verspätungszuschlag;Zuschlagabbau;Triebfahrzeuge;Wagenanzahl;Zugfamilienname;Streckennummer;Gleis;Wirkt;Einzelzugname;ATO;Ist-Ankunft ohne Tag;Ist-Abfahrt ohne Tag;Haltezeit;Mindesthaltezeit;No-Stopping Zone;ETCS-Kurve für Belegung;Zwischenweichenabschnitt;Ist-Abfahrt in Sekunden;Ist-Ankunft in Sekunden
0;GV langsam Ri 1_L1 FS;0/00:28:22;0/00:28:22;00:28;00:28;00:28;00:28;-;90,00;85,71;90,00;-;90,00;-;K;-;K A -2.310 Ende 1 Gleisende; Ref(260)=<K A|-2,050/+0|LZ|029|0>ETCS  Anfang(260)=<K A|-2,050/+0|LZ|029|0>ETCS  Ende(310)=<K A|-2,000/+0|ZSS||0> ;K A;Knoten A;0/00:00:00;-;90,00;1,0000;1,050;-;-;500,0;1088,2;Konv;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 2 - RG;0,000000;75600,0;59006,6;5541,8;  0,0;1,050;1,00;1,00;"80 2248-1.2;";32;GV langsam Ri 1_L1 FS;0;;True;GV langsam Ri 1_L1 FS;False;00:28:22;00:28:22;-;-;False;-;Gleisende Ende 1 - Weiche W02 S (0);1702;1702
0;GV langsam Ri 1_L1 FS;0/00:28:22;0/00:28:22;00:28;00:28;00:28;00:28;-;90,00;85,71;90,00;-;90,00;-;K;-;K A -2.310  Punktbeeinflussung, Steigend, ETCS L1 FS, kennung=1; Ref(260)=<K A|-2,050/+0|LZ|029|0>ETCS ;K A;Knoten A;0/00:00:00;-;90,00;1,0000;1,050;-;-;500,0;1088,2;Konv;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 2 - RG;0,000000;75600,0;59006,6;5541,8;  0,0;1,050;1,00;1,00;"80 2248-1.2;";32;GV langsam Ri 1_L1 FS;0;;False;GV langsam Ri 1_L1 FS;False;00:28:22;00:28:22;-;-;False;-;Gleisende Ende 1 - Weiche W02 S (0);1702;1702
0;GV langsam Ri 1_L1 FS;0/00:28:22;0/00:28:22;00:28;00:28;00:28;00:28;-;90,00;85,71;90,00;-;90,00;-;K;-;BEP zu K A -2.050 029 ZB-Blockkennzeichen, Steigend, ETCS, Fb=9.00s, DFa=3s, rs=20km/h; Ref(260)=<K A|-2,050/+0|LZ|029|0>ETCS ;K A;Knoten A;0/00:00:00;-;90,00;1,0000;1,050;-;-;500,0;1088,2;Konv;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 2 - RG;0,000000;75600,0;59006,6;5541,8;  0,0;1,050;1,00;1,00;"80 2248-1.2;";32;GV langsam Ri 1_L1 FS;;;False;GV langsam Ri 1_L1 FS;False;00:28:22;00:28:22;-;-;False;Indication;-;1702;1702
0;GV langsam Ri 1_L1 FS;0/00:28:22;0/00:28:22;00:28;00:28;00:28;00:28;-;90,00;85,71;90,00;-;90,00;-;K;-;BEP zu K A -1.550 031 ZB-Blockkennzeichen, Steigend, ETCS, Fb=9.00s, DFa=3s, rs=-1km/h; Ref(760)=<K A|-1,550/+0|LZ|031|0>ETCS ;K A;Knoten A;0/00:00:00;-;90,00;1,0000;1,050;-;-;500,0;1088,2;Konv;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 2 - RG;0,000000;75600,0;59006,6;5541,8;  0,0;1,050;1,00;1,00;"80 2248-1.2;";32;GV langsam Ri 1_L1 FS;;;False;GV langsam Ri 1_L1 FS;False;00:28:22;00:28:22;-;-;False;Indication;-;1702;1702
0;GV langsam Ri 1_L1 FS;0/00:28:22;0/00:28:22;00:28;00:28;00:28;00:28;-;90,00;85,71;90,00;-;90,00;-;K;-;BEP zu K A -1.050 A Hauptsignal, Steigend, DFa=3s, rs=20km/h, appr.=0km/h; Ref(1260)=<K A|-1,050/+0|HS|A|0> ;K A;Knoten A;0/00:00:00;-;90,00;1,0000;1,050;-;-;500,0;1088,2;Konv;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 2 - RG;0,000000;75600,0;59006,6;5541,8;  0,0;1,050;1,00;1,00;"80 2248-1.2;";32;GV langsam Ri 1_L1 FS;;;False;GV langsam Ri 1_L1 FS;False;00:28:22;00:28:22;-;-;False;Indication;-;1702;1702
110;GV langsam Ri 1_L1 FS;0/00:28:27;0/00:28:27;00:28;00:28;00:28;00:28;-;90,00;85,71;90,00;-;90,00;-;K;-;K A -2.200  ZB-Anfang, Steigend, ETCS1( DB Netz AG SRS 3.6.0  <ETCS 1 (FS) | ETCS 2>)/ETCS2( DB Netz AG SRS 3.6.0  <ETCS 1 (FS) | ETCS 2>);;K A;Knoten A;0/00:00:04;-;90,00;1,0000;1,050;-;-;500,0;1088,2;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 2 - RG;0,000000;75600,0;59006,6;5541,8;  0,0;1,050;1,00;1,00;"80 2248-1.2;";32;GV langsam Ri 1_L1 FS;0;;True;GV langsam Ri 1_L1 FS;False;00:28:27;00:28:27;-;-;False;-;Gleisende Ende 1 - Weiche W02 S (0);1707;1707
110;GV langsam Ri 1_L1 FS;0/00:28:27;0/00:28:27;00:28;00:28;00:28;00:28;-;90,00;85,71;90,00;-;90,00;-;K;-;K A -2.200  Geschwindigkeit Abweichend, Steigend, v=160km/h, Wirkung ab hier, Alle, Ursache=, Zusatzbem.=; Ref(630)=<K A|-2,200/+0|VA||0> ;K A;Knoten A;0/00:00:04;-;90,00;1,0000;1,050;-;-;500,0;1088,2;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 2 - RG;0,000000;75600,0;59006,6;5541,8;  0,0;1,050;1,00;1,00;"80 2248-1.2;";32;GV langsam Ri 1_L1 FS;0;;False;GV langsam Ri 1_L1 FS;False;00:28:27;00:28:27;-;-;False;-;Gleisende Ende 1 - Weiche W02 S (0);1707;1707
135;GV langsam Ri 1_L1 FS;0/00:28:28;0/00:28:28;00:28;00:28;00:28;00:28;-;90,00;85,71;90,00;-;90,00;-;K;-;ETCS-Stützstelle;;K A;Knoten A;0/00:00:05;-;90,00;1,0000;1,050;-;-;500,0;1088,2;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 2 - RG;0,000000;75600,0;59006,6;5541,8;  0,0;1,050;1,00;1,00;"80 2248-1.2;";32;GV langsam Ri 1_L1 FS;;;False;GV langsam Ri 1_L1 FS;False;00:28:28;00:28:28;-;-;False;-;-;1708;1708
160;GV langsam Ri 1_L1 FS;0/00:28:29;0/00:28:29;00:28;00:28;00:28;00:28;-;90,00;85,71;90,00;-;90,00;-;K;-;ETCS-Stützstelle;;K A;Knoten A;0/00:00:06;-;90,00;1,0000;1,050;-;-;500,0;1088,2;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 2 - RG;0,000000;75600,0;59006,6;5541,8;  0,0;1,050;1,00;1,00;"80 2248-1.2;";32;GV langsam Ri 1_L1 FS;;;False;GV langsam Ri 1_L1 FS;False;00:28:29;00:28:29;-;-;False;-;-;1709;1709
185;GV langsam Ri 1_L1 FS;0/00:28:30;0/00:28:30;00:29;00:29;00:29;00:29;-;90,00;85,71;90,00;-;90,00;-;K;-;ETCS-Stützstelle;;K A;Knoten A;0/00:00:07;-;90,00;1,0000;1,050;-;-;500,0;1088,2;ETCS L1;True;False;0;-; 0,0; 0,0; 0,0;K A: A - Gl 2 - RG;0,000000;75600,0;59006,6;5541,8;  0,0;1,050;1,00;1,00;"80 2248-1.2;";32;GV langsam Ri 1_L1 FS;;;False;GV langsam Ri 1_L1 FS;False;00:28:30;00:28:30;-;-;False;-;-;1710;1710
